nro_entrada;categoria;nro_descritor;antecessor;descritor;sucessor
E_5847;7-Dados;2;;longitudinal;analysis
E_5848;7-Dados;2;;longitudinal;characteristics 
E_5849;7-Dados;2;small-scale;longitudinal;deployment.
E_5850;7-Dados;2;;longitudinal;experiments.
E_5851;7-Dados;2;several;longitudinal;platform
E_5852;7-Dados;2;;longitudinal;observation
E_5853;7-Dados;2;;longitudinal;analysis.
E_5854;7-Dados;2;;longitudinal;data
E_5855;7-Dados;2;conduct;longitudinal;field studies 
E_5856;7-Dados;2;exhaustive;longitudinal;dataset
E_5857;7-Dados;2;constructed;longitudinal;
E_5858;7-Dados;2;;longitudinal;work
E_5859;7-Dados;2;;longitudinal;monitoring
E_5860;7-Dados;2;;longitudinal;research
E_5861;7-Dados;2;;longitudinal;measurements
E_5862;7-Dados;2;;longitudinal;data.
E_5863;7-Dados;2;our;longitudinal;perspective
E_5864;7-Dados;2;;longitudinal;qualitative
E_5865;7-Dados;2;qualitative;longitudinal;research:
E_5866;7-Dados;2;evaluating;longitudinal;projects
E_5867;7-Dados;2;;longitudinal;measurement
E_5868;7-Dados;2;;longitudinal;studies.
E_5869;7-Dados;2;;longitudinal;interactions
E_5870;7-Dados;2;;longitudinal;cases
E_5871;7-Dados;2;;longitudinal;field studies. 
E_5872;7-Dados;2;;longitudinal;findings
E_5873;7-Dados;2;;longitudinal;prediction
E_5874;7-Dados;2;;longitudinal;behavioral
E_5875;7-Dados;2;;longitudinal;real-world
E_5876;7-Dados;2;;longitudinal;evaluation
E_5877;7-Dados;2;;longitudinal;tracking
E_5878;7-Dados;2;;longitudinal;datasets
E_5879;7-Dados;2;;longitudinal;correlations
E_5880;7-Dados;2;adaptive;longitudinal;driving
E_5881;7-Dados;2;additional;longitudinal;research.
E_5882;7-Dados;2;further;longitudinal;surveys
E_5883;7-Dados;2;static;longitudinal;marginal
E_5884;7-Dados;2;;longitudinal;size study
E_5885;7-Dados;2;;longitudinal;case study
E_5886;7-Dados;2;;longitudinal;transparency
E_5887;7-Dados;2;experienced;longitudinal;cumulative
E_5888;2-Método;1;gpu;math;expression
E_5889;2-Método;1;computer-based;math;game
E_5890;2-Método;1;;math;errors
E_5891;2-Método;1;a;math;task
E_5892;2-Método;1;;math;operations
E_5893;2-Método;1;macro;math;macro
E_5894;2-Método;1;floating-point;math;(the
E_5895;2-Método;1;;math;  coding
E_5896;2-Método;1;intel;math;kernel
E_5897;2-Método;1;with;math;act
E_5898;2-Método;1;example;math;routines
E_5899;2-Método;1;sat;math;750
E_5900;2-Método;1;appl;math;
E_5901;2-Método;1;rounded;math;libraries
E_5902;2-Método;1;double;math;library.
E_5903;2-Método;1;mpfr;math;library)
E_5904;2-Método;1;posit;math;libraries.
E_5905;2-Método;1;float;math;ies
E_5906;2-Método;1;floating point;math;
E_5907;2-Método;1;;math;  apache
E_5908;2-Método;1;via;math;into
E_5909;2-Método;1;our;math;task.
E_5910;2-Método;1;pingpong;math;geometry
E_5911;2-Método;1;fortran;math;processing
E_5912;3-Metodologia;1;;observational;learning
E_5913;3-Metodologia;1;;observational;interventional studies
E_5914;3-Metodologia;1;;observational;studies
E_5915;3-Metodologia;1;;observational;methods.
E_5916;3-Metodologia;1;were;observational;rather
E_5917;3-Metodologia;1;;observational;methods
E_5918;3-Metodologia;1;;observational;studies:
E_5919;3-Metodologia;1;;observational;study
E_5920;3-Metodologia;1;researcher;observational;notes
E_5921;3-Metodologia;1;analyzing;observational;data
E_5922;3-Metodologia;1;in;observational;settings
E_5923;3-Metodologia;1;from;observational;data.
E_5924;3-Metodologia;1;;observational;methodologies
E_5925;3-Metodologia;1;formative;observational;
E_5926;3-Metodologia;1;using;observational;data:
E_5927;3-Metodologia;1;whose;observational;focus
E_5928;3-Metodologia;1;our;observational;approach
E_5929;3-Metodologia;1;;observational;study.
E_5930;3-Metodologia;1;an;observational;studywith
E_5931;3-Metodologia;1;any;observational;activity
E_5932;3-Metodologia;1;;observational;nature
E_5933;3-Metodologia;1;large-scale;observational;test
E_5934;3-Metodologia;1;split-sample;observational;research
E_5935;3-Metodologia;1;to;observational;approaches.
E_5936;3-Metodologia;1;where;observational;digital
E_5937;3-Metodologia;1;longer;observational;period
E_5938;3-Metodologia;1;created;observational;field
E_5939;3-Metodologia;1;;observational;work
E_5940;3-Metodologia;1;;observational;analyses
E_5941;3-Metodologia;1;;observational;approaches
E_5942;3-Metodologia;1;;observational;evidence
E_5943;3-Metodologia;1;;observational;paradigm
E_5944;3-Metodologia;1;;observational;studies.
E_5945;3-Metodologia;1;incorporate;observational;blocking
E_5946;3-Metodologia;1;;observational;robustness
E_5947;3-Metodologia;1;;observational;interaction
E_5948;3-Metodologia;1;purely;observational;measures.
E_5949;3-Metodologia;1;;observational;refinements
E_5950;3-Metodologia;1;;observational;equivalence
E_5951;3-Metodologia;1;presents;observational;
E_5952;3-Metodologia;1;;observational;equivalence.
E_5953;3-Metodologia;1;;observational;robustness.
E_5954;3-Metodologia;1;;observational;equivalence)
E_5955;3-Metodologia;1;;observational;equalities
E_5956;3-Metodologia;1;;observational;error
E_5957;3-Metodologia;1;prove;observational;approximation
E_5958;3-Metodologia;1;these;observational;biases
E_5959;3-Metodologia;1;single-feature;observational;streams
E_5960;3-Metodologia;1;temporal;observational;
E_5961;2-Método;1;should;normative;and
E_5962;2-Método;1;of;normative;ethics
E_5963;2-Método;1;is;normative;agreement
E_5964;2-Método;1;disrupting;normative;expectations
E_5965;2-Método;1;;normative;frames
E_5966;2-Método;1;reproduce;normative;constraints
E_5967;2-Método;1;;normative;based
E_5968;2-Método;1;;normative;binaries
E_5969;2-Método;1;;normative;principles
E_5970;2-Método;1;;normative;environment
E_5971;2-Método;1;;normative;prescription
E_5972;2-Método;1;;normative;statements
E_5973;2-Método;1;;normative;assumptions
E_5974;2-Método;1;;normative;consideration
E_5975;2-Método;1;many;normative;consideration
E_5976;2-Método;1;;normative;strategies
E_5977;2-Método;1;;normative;basis
E_5978;2-Método;1;key;normative;behavior
E_5979;2-Método;1;;normative;guidelines
E_5980;2-Método;1;on;normative;values
E_5981;2-Método;1;deeply;normative;nature
E_5982;2-Método;1;rather;normative;approach
E_5983;2-Método;1;previous;normative;efforts
E_5984;2-Método;1;involve;normative;design
E_5985;2-Método;1;;normative;models
E_5986;2-Método;1;accompanying;normative;scientific
E_5987;2-Método;1;;normative;data
E_5988;2-Método;1;include;normative;stances
E_5989;2-Método;1;compare;normative;
E_5990;2-Método;1;future;normative;
E_5991;2-Método;1;increased;normative;
E_5992;2-Método;1;;normative;compliance
E_5993;2-Método;1;;normative;authenticity
E_5994;2-Método;1;perpetuate;normative;narratives
E_5995;2-Método;1;;normative;theories
E_5996;2-Método;1;replicate;normative;speaking
E_5997;2-Método;1;causing;normative;conformity
E_5998;2-Método;1;resolving;normative;conflicts
E_5999;2-Método;1;most;normative;multiagent
E_6000;2-Método;1;;normative;robot
E_6001;2-Método;1;;constructive;approaches
E_6002;2-Método;1;;constructive;criticism
E_6003;2-Método;1;facilitating;constructive;iterative
E_6004;2-Método;1;;constructive;dialogue
E_6005;2-Método;1;;constructive;impact
E_6006;2-Método;1;;constructive;agenda
E_6007;2-Método;1;;constructive;work
E_6008;2-Método;1;;constructive;hypothesis
E_6009;2-Método;1;;constructive;debate
E_6010;2-Método;1;;constructive;behavior
E_6011;2-Método;1;;constructive;term
E_6012;2-Método;1;;constructive;terms
E_6013;2-Método;1;contextual;constructive;approach.
E_6014;2-Método;1;;constructive;heuristic
E_6015;2-Método;1;;constructive;interference
E_6016;2-Método;1;;constructive;models
E_6017;2-Método;1;;constructive;proof
E_6018;2-Método;1;;constructive;proofs
E_6019;2-Método;1;;constructive;technological
E_6020;2-Método;1;;constructive;control
E_6021;2-Método;1;;constructive;manipulation
E_6022;2-Método;1;introduction;constructive;type
E_6023;2-Método;1;provide;constructive;opportunities
E_6024;2-Método;1;yield;constructive;solutions
E_6025;2-Método;1;prove;constructive;lower
E_6026;2-Método;1;provides;constructive;algorithms
E_6027;2-Propósito paradigma;1;their;critique;on
E_6028;2-Propósito paradigma;1;improve;critique;reception
E_6029;2-Propósito paradigma;1;for;critique;
E_6030;2-Propósito paradigma;1;foucauldian;critique;
E_6031;2-Propósito paradigma;1;repeated;critique;suggests
E_6032;2-Propósito paradigma;1;;critique;our
E_6033;2-Propósito paradigma;1;might;critique;
E_6034;2-Propósito paradigma;1;;critique;might
E_6035;2-Propósito paradigma;1;postmodernist;critique;asserts
E_6036;2-Propósito paradigma;1;;critique;against
E_6037;2-Propósito paradigma;1;;critique;design
E_6038;2-Propósito paradigma;1;;critique;evidence
E_6039;2-Propósito paradigma;1;distributed;critique;through
E_6040;2-Propósito paradigma;1;concepts;critique;negational
E_6041;2-Propósito paradigma;1;find;critique;citations
E_6042;2-Propósito paradigma;1;expert;critique;with
E_6043;2-Propósito paradigma;1;under;critique;seemed
E_6044;2-Propósito paradigma;1;should;critique;hci
E_6045;2-Propósito paradigma;1;iterative;critique;over
E_6046;2-Propósito paradigma;1;works;critique;specific
E_6047;2-Propósito paradigma;1;our;critique;motivates
E_6048;2-Propósito paradigma;1;open;critique;community.
E_6049;2-Propósito paradigma;1;;critique;since
E_6050;2-Propósito paradigma;1;pre-authored;critique;statements
E_6051;2-Propósito paradigma;1;please;critique;my
E_6052;2-Propósito paradigma;1;then;critique;its
E_6053;2-Propósito paradigma;1;;critique;    analyzing 
E_6054;2-Propósito paradigma;1;;critique;    analyzing
E_6055;2-Propósito paradigma;1;socio-technological;critique;
E_6056;2-Propósito paradigma;1;scholars;critique;these
E_6057;6-Ambiente;3;evaluating;real world;interaction
E_6058;6-Ambiente;3;solve;real world;investigation
E_6059;6-Ambiente;3;on;real world;knowledge
E_6060;6-Ambiente;3;has;real world;effects.
E_6061;6-Ambiente;3;;real world;circumstances
E_6062;6-Ambiente;3;face;real world;challenges.
E_6063;6-Ambiente;3;these;real world;issues
E_6064;6-Ambiente;3;a;real world;setting.
E_6065;6-Ambiente;3;of;real world;events
E_6066;6-Ambiente;3;in;real world;contexts.
E_6067;6-Ambiente;3;during;real world;usage
E_6068;6-Ambiente;3;before;real world;deployment
E_6069;6-Ambiente;3;their;real world;users
E_6070;6-Ambiente;3;to;real world;scenarios.
E_6071;6-Ambiente;3;mimic;real world;scenarios
E_6072;6-Ambiente;3;reflect;real world;connections
E_6073;6-Ambiente;3;and;real world;rather
E_6074;6-Ambiente;3;classifying;real world;data
E_6075;6-Ambiente;3;more;real world;testing
E_6076;6-Ambiente;3;application;real world;ui
E_6077;6-Ambiente;3;detects;real world;web
E_6078;6-Ambiente;3;environments;real world;state
E_6079;6-Ambiente;3;objects;real world;task
E_6080;6-Ambiente;3;set;real world;real
E_6081;6-Ambiente;3;peripheral;real world;interactions
E_6082;6-Ambiente;3;complex;real world;experiences
E_6083;6-Ambiente;3;for;real world;diagnosis.
E_6084;6-Ambiente;3;orative;real world;and
E_6085;6-Ambiente;3;into;real world;experiences.
E_6086;6-Ambiente;3;as;real world;phase
E_6087;6-Ambiente;3;two;real world;datasets
E_6088;6-Ambiente;3;;real world;traces
E_6089;6-Ambiente;3;our;real world;
E_6090;6-Ambiente;3;comprehensive;real world;dataset
E_6091;6-Ambiente;3;;real world;applications
E_6092;6-Ambiente;3;;real world;example.
E_6093;6-Ambiente;3;from;real world;software
E_6094;6-Ambiente;3;evolving;real world;recommendation 
E_6095;6-Ambiente;3;match;real world;cases
E_6096;6-Ambiente;3;several;real world;high
E_6097;6-Ambiente;3;;real world;operations.
E_6098;6-Ambiente;3;practical;real world;where
E_6099;6-Ambiente;3;important;real world;evidence
E_6100;6-Ambiente;3;few;real world;deployments
E_6101;6-Ambiente;3;are;real world;sensing
E_6102;6-Ambiente;3;using;real world;benchmarks
E_6103;8-Estratégia de Validação/Coleta de Dados;1;;dynamic analysis;to validate 
E_6104;8-Estratégia de Validação/Coleta de Dados;1;;dynamic analysis;tools
E_6105;8-Estratégia de Validação/Coleta de Dados;1;;dynamic analysis;tool
E_6106;8-Estratégia de Validação/Coleta de Dados;1;the;dynamic analysis;while
E_6107;8-Estratégia de Validação/Coleta de Dados;1;while;dynamic analysis;does
E_6108;8-Estratégia de Validação/Coleta de Dados;1;long;dynamic analysis;time
E_6109;8-Estratégia de Validação/Coleta de Dados;1;against;dynamic analysis;
E_6110;8-Estratégia de Validação/Coleta de Dados;1;previous;dynamic analysis;techniques
E_6111;8-Estratégia de Validação/Coleta de Dados;1;;dynamic analysis;methodologies
E_6112;8-Estratégia de Validação/Coleta de Dados;1;using;dynamic analysis;
E_6113;8-Estratégia de Validação/Coleta de Dados;1;;dynamic analysis;ad-hoc
E_6114;8-Estratégia de Validação/Coleta de Dados;1;into;dynamic analysis;that
E_6115;8-Estratégia de Validação/Coleta de Dados;1;novel;dynamic analysis;called
E_6116;8-Estratégia de Validação/Coleta de Dados;1;roadrunner;dynamic analysis;framework
E_6117;8-Estratégia de Validação/Coleta de Dados;1;analyzed;dynamic analysis;must
E_6118;8-Estratégia de Validação/Coleta de Dados;1;for;dynamic analysis;we
E_6119;8-Estratégia de Validação/Coleta de Dados;1;ducing;dynamic analysis;overhead.
E_6120;8-Estratégia de Validação/Coleta de Dados;1;can;instrument application;programming
E_6121;2-Método;1;;problem-oriented;solutions
E_6122;8-Estratégia de Validação/Coleta de Dados;1;theory;hermeneutics;instrument
E_6123;8-Estratégia de Validação/Coleta de Dados;1;retrospective;protocol analysis;
E_6124;8-Estratégia de Validação/Coleta de Dados;1;proof;protocol analysis;phenomenology
E_6125;8-Estratégia de Validação/Coleta de Dados;1;a;protocol analysis;case
E_6126;8-Estratégia de Validação/Coleta de Dados;1;;dynamic analysis;speculatively
E_6127;8-Estratégia de Validação/Coleta de Dados;1;;dynamic analysis;tools.
E_6128;8-Estratégia de Validação/Coleta de Dados;1;during;dynamic analysis;
E_6129;8-Estratégia de Validação/Coleta de Dados;1;employing;dynamic analysis;
E_6130;8-Estratégia de Validação/Coleta de Dados;1;;dynamic analysis;based
E_6131;8-Estratégia de Validação/Coleta de Dados;1;through;dynamic analysis;using
E_6132;8-Estratégia de Validação/Coleta de Dados;1;;dynamic analysis;appears
E_6133;8-Estratégia de Validação/Coleta de Dados;1;that;dynamic analysis;selects
E_6134;8-Estratégia de Validação/Coleta de Dados;1;or;dynamic analysis;techniques.
E_6135;8-Estratégia de Validação/Coleta de Dados;1;their;dynamic analysis;detects
E_6136;8-Estratégia de Validação/Coleta de Dados;1;offline;dynamic analysis;would
E_6137;8-Estratégia de Validação/Coleta de Dados;1;online;dynamic analysis;approach
E_6138;8-Estratégia de Validação/Coleta de Dados;1;our;dynamic analysis;marked
E_6139;8-Estratégia de Validação/Coleta de Dados;1;;dynamic analysis;pipeline
E_6140;8-Estratégia de Validação/Coleta de Dados;1;codes.;dynamic analysis;extracts
E_6141;8-Estratégia de Validação/Coleta de Dados;1;earlier;dynamic analysis;works
E_6142;8-Estratégia de Validação/Coleta de Dados;1;programs.;dynamic analysis;focuses
E_6143;8-Estratégia de Validação/Coleta de Dados;1;employs;dynamic analysis;
E_6144;8-Estratégia de Validação/Coleta de Dados;1;use;dynamic analysis;running
E_6145;8-Estratégia de Validação/Coleta de Dados;1;method:;dynamic analysis;
E_6146;8-Estratégia de Validação/Coleta de Dados;1;is;dynamic analysis;so
E_6147;8-Estratégia de Validação/Coleta de Dados;1;since;dynamic analysis;requires
E_6148;8-Estratégia de Validação/Coleta de Dados;1;a;dynamic analysis;is
E_6149;8-Estratégia de Validação/Coleta de Dados;1;constructing;grounded theory;
E_6150;8-Estratégia de Validação/Coleta de Dados;1;;grounded theory;techniques
E_6151;8-Estratégia de Validação/Coleta de Dados;1;of;grounded theory;analysis
E_6152;8-Estratégia de Validação/Coleta de Dados;1;;grounded theory;to develop 
E_6153;8-Estratégia de Validação/Coleta de Dados;1;;grounded theory;method
E_6154;8-Estratégia de Validação/Coleta de Dados;1;from;grounded theory;
